Kind,Name,File,CountLineCode,Cyclomatic,SumCyclomatic
Function,"(unnamed_function_1).init.unhighlight",jquery.flot.pie.js,11,3,3
Function,"(unnamed_function_1).init.unlockCrosshair",jquery.flot.crosshair.js,3,1,1
Function,"(unnamed_function_1).init.updateSelection",jquery.flot.selection.js,11,3,3
Function,"(unnamed_function_1).j",jquery.numberformatter-1.2.3.min.js,1,1,1
Function,"(unnamed_function_1).makeUtcWrapper",jquery.flot.time.js,21,3,5
Function,"(unnamed_function_1).makeUtcWrapper.addProxyMethod",jquery.flot.time.js,5,1,2
Unnamed Function,"(unnamed_function_1).makeUtcWrapper.addProxyMethod.(unnamed_function_2)",jquery.flot.time.js,3,1,1
Function,"(unnamed_function_1).matrixIsFinite",excanvas.js,5,1,1
Function,"(unnamed_function_1).matrixMultiply",excanvas.js,13,4,4
Function,"(unnamed_function_1).n",excanvas.min.js,1,1,1
Class Function,"(unnamed_function_1).o",excanvas.min.js,1,1,1
Function,"(unnamed_function_1).onPropertyChange",excanvas.js,15,3,3
Function,"(unnamed_function_1).onResize",excanvas.js,7,2,2
Function,"(unnamed_function_1).options.series.pie.label.formatter",jquery.flot.pie.js,3,1,1
Function,"(unnamed_function_1).parseErrors",jquery.flot.errorbars.js,44,13,13
Function,"(unnamed_function_1).percent",excanvas.js,3,1,1
Function,"(unnamed_function_1).processDatapoints",jquery.flot.categories.js,4,1,1
Function,"(unnamed_function_1).processFontStyle",excanvas.js,18,3,3
Function,"(unnamed_function_1).processLineCap",excanvas.js,3,1,1
Function,"(unnamed_function_1).processRawData",jquery.flot.errorbars.js,24,6,6
Function,"(unnamed_function_1).processRawData",jquery.flot.symbol.js,36,2,7
Function,"(unnamed_function_1).processRawData",jquery.flot.image.js,11,2,2
Function,"(unnamed_function_1).processRawData",jquery.flot.categories.js,28,8,8
Function,"(unnamed_function_1).processRawData.handlers.cross",jquery.flot.symbol.js,7,1,1
Function,"(unnamed_function_1).processRawData.handlers.diamond",jquery.flot.symbol.js,8,1,1
Function,"(unnamed_function_1).processRawData.handlers.square",jquery.flot.symbol.js,4,1,1
Function,"(unnamed_function_1).processRawData.handlers.triangle",jquery.flot.symbol.js,10,2,2
Function,"(unnamed_function_1).processStyle",excanvas.js,29,7,7
Function,"(unnamed_function_1).q",excanvas.min.js,1,3,3
Function,"(unnamed_function_1).r",excanvas.min.js,1,4,4
Function,"(unnamed_function_1).setM",excanvas.js,10,3,3
Function,"(unnamed_function_1).setupCategoriesForAxis",jquery.flot.categories.js,19,7,7
Function,"(unnamed_function_1).t",excanvas.min.js,1,4,4
Function,"(unnamed_function_1).throwException",excanvas.js,3,1,1
Function,"(unnamed_function_1).transformPointsOnAxis",jquery.flot.categories.js,21,6,6
Function,"(unnamed_function_1).u",excanvas.min.js,1,7,7
Class Function,"(unnamed_function_1).v",excanvas.min.js,1,1,1
Function,"(unnamed_function_1).w",excanvas.min.js,1,2,2
Function,"(unnamed_function_1).y",excanvas.min.js,1,3,3
Unnamed Function,"(unnamed_function_12)",bootstrap.min.js,1,1,40
Unnamed Function,"(unnamed_function_12).(unnamed_function_17)",bootstrap.min.js,1,1,2
Unnamed Function,"(unnamed_function_12).(unnamed_function_17).(unnamed_function_18)",bootstrap.min.js,1,1,1
Function,"(unnamed_function_12).b",bootstrap.min.js,1,1,5
Unnamed Function,"(unnamed_function_12).b.(unnamed_function_13)",bootstrap.min.js,1,4,4
Class Function,"(unnamed_function_12).c",bootstrap.min.js,1,1,1
Function,"(unnamed_function_12).e",bootstrap.min.js,1,2,2
Unnamed Function,"(unnamed_function_19)",bootstrap.min.js,1,1,27
